node_id,node_type,name,class,sentience_level,role_type,event_type,artifact_type,org_type,status,source
ARTIFACT:REINFORCED_ELECTRICAL_SYSTEMS,ARTIFACT,,,,,,VEHICLE_MOD,,,CP2020:Chromebook3-4:73
ARTIFACT:THERMAL_EXHAUST_DIFFUSER,ARTIFACT,,,,,,VEHICLE_MOD,,,CP2020:MaxMetal:54
ARTIFACT:HEAVY_ARMOR_SKIRTS,ARTIFACT,,,,,,VEHICLE_MOD,,,CP2020:MaxMetal:58
ARTIFACT:STEERABLE_SIDE_SKIRTS,ARTIFACT,,,,,,VEHICLE_MOD,,,CP2020:MaxMetal:58
ARTIFACT:QUICK_DEPLOY_SPIKE_STRIPS,ARTIFACT,,,,,,VEHICLE_MOD,,,CP2020:Chromebook2:38
ARTIFACT:LASER_TRIPWIRE,ARTIFACT,,,,,,VEHICLE_MOD,,,CP2020:MaxMetal:59
ARTIFACT:ADVANCED_RADAR_JAMMER,ARTIFACT,,,,,,VEHICLE_MOD,,,CP2020:Chromebook3-4:74
ARTIFACT:REMOTE_HACKING_SUITE,ARTIFACT,,,,,,VEHICLE_MOD,,,CP2020:Chromebook3-4:76
ARTIFACT:BULLETPROOF_TIRES,ARTIFACT,,,,,,VEHICLE_MOD,,,CP2020:Corebook:122
ARTIFACT:NANO_REPAIR_MATRIX,ARTIFACT,,,,,,VEHICLE_MOD,,,CP2020:MaxMetal:54
ARTIFACT:INFRARED_JAMMER,ARTIFACT,,,,,,VEHICLE_MOD,,,CP2020:Chromebook3-4:74
ARTIFACT:HYDRAULIC_WEAPON_STABILIZERS,ARTIFACT,,,,,,VEHICLE_MOD,,,CP2020:MaxMetal:57
ARTIFACT:ELECTROCHROMATIC_WINDOWS,ARTIFACT,,,,,,VEHICLE_MOD,,,CP2020:Chromebook3-4:70
ARTIFACT:EMERGENCY_FIRE_SUPPRESSION,ARTIFACT,,,,,,VEHICLE_MOD,,,CP2020:MaxMetal:55
ARTIFACT:SOUND_DAMPENING_KIT,ARTIFACT,,,,,,VEHICLE_MOD,,,CP2020:Chromebook3-4:70
ARTIFACT:MEDSCANNER,ARTIFACT,Medscanner,,,,,GEAR,,ACTIVE,"Chromebook 3, p.6"
ARTIFACT:PORTABLE_INTERN_UNIT,ARTIFACT,Portable Intern Unit,,,,,GEAR,,ACTIVE,"Chromebook 3, p.6"
ARTIFACT:INTERFACE_MONITOR,ARTIFACT,Interface Monitor,,,,,GEAR,,ACTIVE,"Chromebook 3, p.3"
ARTIFACT:STANDARD_MEDKIT,ARTIFACT,Standard Medkit,,,,,GEAR,,ACTIVE,"Core Rulebook, p.78"
ARTIFACT:DELUXE_MEDKIT,ARTIFACT,Deluxe Medkit,,,,,GEAR,,ACTIVE,"Core Rulebook, p.78"
ARTIFACT:ARCHAESTHETIC,ARTIFACT,Archaesthetic,,,,,GEAR,,ACTIVE,"Chromebook 3, p.6"
ARTIFACT:AUTODOC_PORTABLE_MEDICAL_AI,ARTIFACT,AutoDoc Portable Medical AI,,,,,GEAR,,ACTIVE,"V3.0 Core, p.193"
ARTIFACT:LIFESAVER_PORTABLE_DEFIBRILLATOR,ARTIFACT,Lifesaver Portable Defibrillator,,,,,GEAR,,ACTIVE,"Chromebook 4, p.18"
ARTIFACT:POCKET_HEALTH_TESTER,ARTIFACT,Pocket Health Tester,,,,,GEAR,,ACTIVE,"Chromebook 4, p.18"
ARTIFACT:DOCGUARD_TRAUMACARD,ARTIFACT,DocGuard TraumaCard,,,,,GEAR,,ACTIVE,"V3.0 Core, p.194"
ARTIFACT:POCKET_MEDALERT,ARTIFACT,Pocket MedAlert,,,,,GEAR,,ACTIVE,"Chromebook 4, p.18"
ARTIFACT:LPTU_LIMB_PRESERVATION_UNIT,ARTIFACT,LPTU (Limb Preservation Unit),,,,,GEAR,,ACTIVE,"Chromebook 3, p.6"
ENTITY:SENIOR_ENGINEER_SDPR_COMMANDER,ENTITY,Senior Engineer (SDPR Commander),PERSON,HUMAN,,,,,ACTIVE, [oai_citation:0‡Cyberpunk-2020-Corpbook-III-Petrochem-and-Sovoil.pdf](file-service://file-2wcG7sM4iEt6LmgudkzPKR)
ENTITY:OIL_WORKERENGINEER_SDPR_CREW,ENTITY,Oil Worker/Engineer (SDPR Crew),PERSON,HUMAN,,,,,ACTIVE, [oai_citation:1‡Cyberpunk-2020-Corpbook-III-Petrochem-and-Sovoil.pdf](file-service://file-2wcG7sM4iEt6LmgudkzPKR)
ENTITY:ROV_TECHNICIAN,ENTITY,ROV Technician,PERSON,HUMAN,,,,,ACTIVE, [oai_citation:2‡Cyberpunk-2020-Corpbook-III-Petrochem-and-Sovoil.pdf](file-service://file-2wcG7sM4iEt6LmgudkzPKR)
ENTITY:RIG_SECURITY_OFFICER,ENTITY,Rig Security Officer,PERSON,HUMAN,,,,,ACTIVE, [oai_citation:3‡Cyberpunk-2020-Corpbook-III-Petrochem-and-Sovoil.pdf](file-service://file-2wcG7sM4iEt6LmgudkzPKR)
ENTITY:MEDICAL_PERSONNEL_RIG_MEDIC,ENTITY,Medical Personnel (Rig Medic),PERSON,HUMAN,,,,,ACTIVE, [oai_citation:4‡Cyberpunk-2020-Corpbook-III-Petrochem-and-Sovoil.pdf](file-service://file-2wcG7sM4iEt6LmgudkzPKR)
ENTITY:RESEARCHER_RIG,ENTITY,Researcher (Rig),PERSON,HUMAN,,,,,ACTIVE, [oai_citation:5‡Cyberpunk-2020-Corpbook-III-Petrochem-and-Sovoil.pdf](file-service://file-2wcG7sM4iEt6LmgudkzPKR)
ENTITY:FARMAGRITECH_WORKER,ENTITY,Farm/Agri-Tech Worker,PERSON,HUMAN,,,,,ACTIVE, [oai_citation:6‡Cyberpunk-2020-Corpbook-III-Petrochem-and-Sovoil.pdf](file-service://file-Tig4vSipfVtKGz8j8tkg1r)
ENTITY:REFINERY_OPERATOR,ENTITY,Refinery Operator,PERSON,HUMAN,,,,,ACTIVE, [oai_citation:7‡Cyberpunk-2020-Corpbook-III-Petrochem-and-Sovoil.pdf](file-service://file-Tig4vSipfVtKGz8j8tkg1r)
ENTITY:REFINERY_FIREFIGHTER,ENTITY,Refinery Firefighter,PERSON,HUMAN,,,,,ACTIVE, [oai_citation:8‡Cyberpunk-2020-Corpbook-III-Petrochem-and-Sovoil.pdf](file-service://file-Tig4vSipfVtKGz8j8tkg1r)
ENTITY:MINING_CREWOPERATOR,ENTITY,Mining Crew/Operator,PERSON,HUMAN,,,,,ACTIVE,
ENTITY:PIPELINE_ENGINEER,ENTITY,Pipeline Engineer,PERSON,HUMAN,,,,,ACTIVE, [oai_citation:10‡Cyberpunk-2020-Corpbook-III-Petrochem-and-Sovoil.pdf](file-service://file-2wcG7sM4iEt6LmgudkzPKR)
ENTITY:TROUBLESHOOTER_SQUAD_INDUSTRIAL,ENTITY,Troubleshooter Squad (Industrial),PERSON,HUMAN,,,,,ACTIVE, [oai_citation:11‡Cyberpunk-2020-Corpbook-III-Petrochem-and-Sovoil.pdf](file-service://file-Tig4vSipfVtKGz8j8tkg1r)
ENTITY:DENISE_XU,ENTITY,Denise Xu,PERSON,HUMAN,,,,,ACTIVE,media_brokers_table.tsv
ENTITY:MAYA_WOLFE,ENTITY,Maya Wolfe,PERSON,HUMAN,,,,,ACTIVE,media_brokers_table.tsv
ENTITY:FERRIS_LOCKE,ENTITY,Ferris Locke,PERSON,HUMAN,,,,,ACTIVE,media_brokers_table.tsv
ENTITY:SAMMY_GHOST_TRAN,ENTITY,Sammy “Ghost” Tran,PERSON,HUMAN,,,,,ACTIVE,media_brokers_table.tsv
